Year,GEO,UOM,variable,decile,value
87,Iran,Consumption (Grams) per month per capita,Bread,1,10548.21633
87,Iran,Consumption (Grams) per month per capita,Milk,1,3611.677803
87,Iran,Consumption (Grams) per month per capita,Meat,6,1194.619963
87,Iran,Consumption (Grams) per month per capita,Fish,6,627.198979
87,Iran,Consumption (Grams) per month per capita,Yogurt,6,1740.494576
87,Iran,Consumption (Grams) per month per capita,Fruit,6,6366.656889
87,Iran,Consumption (Grams) per month per capita,Chicken,6,1849.333954
87,Iran,Consumption (Grams) per month per capita,Bread,6,10901.19824
87,Iran,Consumption (Grams) per month per capita,Milk,6,4670.527766
87,Iran,Consumption (Grams) per month per capita,Meat,8,1575.082858
87,Iran,Consumption (Grams) per month per capita,Rice,8,6639.257249
87,Iran,Consumption (Grams) per month per capita,Fish,8,838.3617408
87,Iran,Consumption (Grams) per month per capita,Yogurt,8,1951.763396
87,Iran,Consumption (Grams) per month per capita,Fruit,8,8141.794632
87,Iran,Consumption (Grams) per month per capita,Rice,6,4991.721989
87,Iran,Consumption (Grams) per month per capita,Sugar,6,1805.840808
87,Iran,Consumption (Grams) per month per capita,Fruit,4,4883.084959
87,Iran,Consumption (Grams) per month per capita,Meat,9,1712.140965
87,Iran,Consumption (Grams) per month per capita,Sugar,9,2093.333202
87,Iran,Consumption (Grams) per month per capita,Fish,9,910.6244514
87,Iran,Consumption (Grams) per month per capita,Yogurt,9,2166.10664
87,Iran,Consumption (Grams) per month per capita,Fruit,9,8851.876245
87,Iran,Consumption (Grams) per month per capita,Bread,9,10128.78272
87,Iran,Consumption (Grams) per month per capita,Milk,9,5584.009596
87,Iran,Consumption (Grams) per month per capita,Yogurt,10,2605.496038
87,Iran,Consumption (Grams) per month per capita,Fruit,10,11121.55508
87,Iran,Consumption (Grams) per month per capita,Chicken,10,3146.875443
87,Iran,Consumption (Grams) per month per capita,Milk,10,6231.494421
87,Iran,Consumption (Grams) per month per capita,Rice,9,8090.323852
87,Iran,Consumption (Grams) per month per capita,Sugar,7,1800.840423
87,Iran,Consumption (Grams) per month per capita,Fruit,7,6820.457279
87,Iran,Consumption (Grams) per month per capita,Bread,7,10329.37007
87,Iran,Consumption (Grams) per month per capita,Milk,7,4948.940217
87,Iran,Consumption (Grams) per month per capita,Rice,3,3671.920248
87,Iran,Consumption (Grams) per month per capita,Yogurt,3,1488.740065
87,Iran,Consumption (Grams) per month per capita,Meat,10,2367.088597
87,Iran,Consumption (Grams) per month per capita,Sugar,10,2288.999978
87,Iran,Consumption (Grams) per month per capita,Fish,10,1185.558202
87,Iran,Consumption (Grams) per month per capita,Bread,10,9806.965823
87,Iran,Consumption (Grams) per month per capita,Rice,10,10639.65915
87,Iran,Consumption (Grams) per month per capita,Meat,7,1301.400326
87,Iran,Consumption (Grams) per month per capita,Fish,7,720.6209627
87,Iran,Consumption (Grams) per month per capita,Yogurt,7,1745.111253
87,Iran,Consumption (Grams) per month per capita,Chicken,7,2047.561101
87,Iran,Consumption (Grams) per month per capita,Meat,5,1030.96759
87,Iran,Consumption (Grams) per month per capita,Sugar,5,1698.954053
87,Iran,Consumption (Grams) per month per capita,Yogurt,5,1571.401514
87,Iran,Consumption (Grams) per month per capita,Fruit,5,5430.065349
87,Iran,Consumption (Grams) per month per capita,Chicken,5,1667.814006
87,Iran,Consumption (Grams) per month per capita,Bread,5,10683.05671
87,Iran,Consumption (Grams) per month per capita,Milk,5,4471.092857
87,Iran,Consumption (Grams) per month per capita,Chicken,9,2632.607497
87,Iran,Consumption (Grams) per month per capita,Rice,5,4468.862817
87,Iran,Consumption (Grams) per month per capita,Fish,5,560.8526882
87,Iran,Consumption (Grams) per month per capita,Rice,7,5864.218889
87,Iran,Consumption (Grams) per month per capita,Rice,1,2590.911976
87,Iran,Consumption (Grams) per month per capita,Sugar,1,1231.142897
87,Iran,Consumption (Grams) per month per capita,Yogurt,1,1195.549038
87,Iran,Consumption (Grams) per month per capita,Fruit,1,2839.755512
87,Iran,Consumption (Grams) per month per capita,Meat,2,757.0510743
87,Iran,Consumption (Grams) per month per capita,Fruit,2,3778.190238
87,Iran,Consumption (Grams) per month per capita,Chicken,2,1332.282729
87,Iran,Consumption (Grams) per month per capita,Bread,2,11382.64674
87,Iran,Consumption (Grams) per month per capita,Milk,2,4066.809369
87,Iran,Consumption (Grams) per month per capita,Rice,2,3198.51119
87,Iran,Consumption (Grams) per month per capita,Sugar,2,1457.322143
87,Iran,Consumption (Grams) per month per capita,Fish,2,474.0387802
87,Iran,Consumption (Grams) per month per capita,Yogurt,2,1408.23787
87,Iran,Consumption (Grams) per month per capita,Fish,1,466.5015706
